timestamp,BTC,ETH,XRP,SOL,TRX,ADA,DOGE,AVAX,DOT,LTC,SHIB,ICP,LINK,BCH,NEAR,UNI,ATOM,ETC
2023-04-09,0.013699657615021985,0.00544807617683312,0.0011878837270904153,0.011904902506318458,0.007382331078962759,0.01058484130598746,0.022369033835687235,0.005144338295600713,0.013127163629046043,0.0074242681313862946,0.009165967014080182,0.020141667814768886,0.010186371481021382,0.014434893783602484,0.018109146789846573,-0.00016910459159248716,0.0062764566802953085,0.01026652869836024
2023-04-10,0.04533402443678367,0.027212274694365286,0.023852548232596856,0.029635396845491883,0.010155403885148582,0.019581045199106344,0.01846279589560708,0.022548869686613283,0.012798127010726756,0.0347181755333725,0.015391883767584009,0.032564666418752566,0.01924987256224756,0.01892800988551886,0.030439267106438957,0.01660415505203516,0.013688974565402625,0.021651074269944833
2023-04-11,0.018820778757940998,-0.010705196364642943,-0.0017403078935516367,0.09535369685213513,-0.014668725823642533,0.010770298225031944,-0.007701003641677032,0.01108658805634055,0.019518957479707208,0.0046808596104548645,-0.008119124438504242,0.028165515481994,-0.005736153395524746,0.008557033932979605,-0.007767029337659659,-0.013227484614221824,0.007751631455075794,0.02212375478375488
2023-04-12,-0.010396427448109471,0.01446213399745325,-0.023102045428268932,0.035061308256819385,-0.017952710978952104,0.008187615519582109,-0.007401251405289104,0.006593430479831905,-0.0018723675309346495,-0.02319193488279959,-0.007272759329079697,0.012679640321860584,-0.009772288903275384,-0.0031031832505158956,0.08139132554482996,0.002188737299399808,0.004516279538303186,0.025736714644049665
2023-04-13,0.01612230751029388,0.048169336152757536,0.01494032114769311,0.026126304592219998,0.001380685959916985,0.04917838348292442,0.04486843358385192,0.031269393981394465,0.03544130998819565,0.02266112113287659,0.012692826798419097,0.013800936683743546,0.031048245585955633,0.018476276167573212,-0.01038618503314703,0.042636694080664755,0.042298197204640654,0.016201974576280406
2023-04-14,0.003060121449609667,0.04279836040920956,0.01970697470631315,0.011396134730869582,0.014609908322826862,0.030122759455108297,0.015572920569649124,0.01996913439392932,0.014515780503715367,0.022678137247560348,0.012533736147256657,0.004740209422804545,0.037501927647957393,0.008355536647931617,0.008137477092084537,0.016463250444221398,0.03715983837848998,0.0004463289518416263
2023-04-15,-0.005656179900882534,-0.004481476696807716,-0.006718520328996034,-0.027073023448748512,-0.004694488821391926,0.03167736502401672,0.0024783160144670005,-0.007834983929818688,0.010786953505039429,0.0036267590657500836,0.028072018778686307,0.06376521384586736,0.033277137044091507,0.00226671800869101,0.04188401479845835,-0.006680476570791974,0.009502609577231768,-0.014835066403941142
2023-04-16,0.00031551290745832457,0.013337427205203917,0.0032689193612656384,0.05224917834122276,0.01011863953168107,-0.0019922530109139427,0.017288925421014224,0.05607993235379286,0.002935135655762573,0.03386362515314242,0.0008646779613537528,0.035044243264796736,0.016723833565770816,0.014237782662772399,0.003017894077523364,0.007631197605799895,0.023250358241240256,0.007669787203354665
2023-04-17,-0.029277429572032238,-0.021309423514337927,-0.019384208414393585,-0.03045107075510425,-0.012245976605047133,-0.038857384527407585,0.010341126258140472,0.016716220118168743,-0.018935477002203775,-0.01176779986801541,-0.017437233443140528,0.028427155799467453,0.002453988961566566,-0.021813576471230018,-0.015618538747627968,-0.029737785632205308,-0.024787388839514462,-0.024108513546514575
2023-04-18,0.031761089816271876,0.014123514241102865,0.0412212101842043,0.009716675638572569,0.01614520170131236,0.021422879444086395,0.029547113860167125,0.0330886095936774,0.032038008312258684,0.030980115900054932,0.017437233443140562,0.08809183088533017,0.0499566171186729,0.01584340948472596,0.025470835190639612,0.03147843010998938,0.01630099932712787,0.006882339622941958
