timestamp,BTC,ETH,XRP,SOL,TRX,ADA,DOGE,AVAX,DOT,LTC,SHIB,ICP,LINK,BCH,NEAR,UNI,ATOM,ETC
2025-09-05,110659.99,4307.45,2.8147,203.36,0.3313,0.8307,0.21788,24.47,3.828,112.05,1.24e-05,4.773,22.28,606.8,2.399,9.393,4.441,20.36
2025-09-06,110187.97,4273.14,2.8098,200.16,0.3145,0.8184,0.21595,24.38,3.823,112.13,1.227e-05,4.753,22.19,595.3,2.402,9.333,4.409,20.2
2025-09-07,111137.34,4306.19,2.877,206.35,0.3312,0.8351,0.22877,24.68,3.995,114.9,1.248e-05,4.827,22.47,603.2,2.465,9.396,4.484,20.49
2025-09-08,112065.23,4306.37,2.9697,214.11,0.3313,0.8651,0.24164,25.29,4.045,112.75,1.287e-05,4.898,23.04,588.4,2.576,9.555,4.539,20.75
2025-09-09,111546.39,4310.09,2.9474,217.21,0.3351,0.8652,0.24063,25.93,4.14,111.92,1.289e-05,4.871,23.05,580.5,2.634,9.539,4.591,20.47
2025-09-10,113960.0,4349.32,2.9834,224.07,0.3383,0.8854,0.24536,29.48,4.216,117.66,1.305e-05,4.894,23.57,581.1,2.727,9.736,4.68,20.95
2025-09-11,115482.69,4458.82,3.0398,228.73,0.3463,0.8939,0.25603,29.15,4.242,115.83,1.325e-05,4.979,24.47,596.4,2.745,9.986,4.692,21.42
2025-09-12,116029.42,4712.16,3.1054,242.18,0.3525,0.9169,0.2755,28.99,4.319,118.03,1.391e-05,4.983,25.13,598.3,2.792,10.179,4.748,21.98
2025-09-13,115918.29,4666.53,3.1193,242.38,0.3497,0.9294,0.28938,30.08,4.492,119.22,1.429e-05,5.05,24.88,598.5,2.81,10.122,4.823,22.06
2025-09-14,115268.01,4604.49,3.0279,239.76,0.3485,0.8879,0.27796,29.44,4.316,115.1,1.368e-05,4.852,24.09,601.6,2.706,9.414,4.635,21.13
2025-09-15,115349.71,4523.74,2.9969,234.31,0.3448,0.8632,0.26831,29.81,4.151,113.72,1.306e-05,4.667,23.56,593.7,2.626,9.161,4.51,20.36
2025-09-16,116788.96,4501.29,3.0376,236.96,0.3423,0.8803,0.26995,30.08,4.253,115.03,1.316e-05,4.768,23.48,598.8,2.708,9.321,4.547,20.52
2025-09-17,116447.59,4590.53,3.0841,244.84,0.3433,0.9138,0.28256,31.82,4.403,117.0,1.35e-05,4.838,23.99,616.7,2.824,9.551,4.613,20.89
2025-09-18,117073.53,4587.66,3.0735,247.5,0.3505,0.9244,0.27857,35.19,4.533,118.19,1.339e-05,4.933,24.62,624.4,3.175,9.604,4.672,20.99
2025-09-19,115632.38,4468.59,2.9901,238.53,0.3437,0.8904,0.26527,33.75,4.359,114.04,1.287e-05,4.722,23.47,600.6,3.12,9.162,4.477,20.2
2025-09-20,115685.63,4480.42,2.975,239.48,0.3467,0.8931,0.26759,33.17,4.356,113.92,1.293e-05,4.736,23.34,594.5,3.156,9.185,4.453,20.19
2025-09-21,115232.29,4444.97,2.9701,236.16,0.3426,0.884,0.26074,33.04,4.262,114.0,1.274e-05,4.702,22.96,593.6,3.129,9.043,4.4,19.88
2025-09-22,112650.99,4199.08,2.8526,220.38,0.3399,0.8256,0.24122,33.86,4.037,105.65,1.213e-05,4.316,21.65,567.1,2.962,8.231,4.161,18.71
2025-09-23,111998.8,4164.26,2.8247,213.3,0.336,0.806,0.23709,33.61,3.966,106.07,1.21e-05,4.327,21.52,556.7,2.919,8.057,4.127,18.8
2025-09-24,113307.0,4152.81,2.9257,211.6,0.3382,0.8127,0.24107,32.31,3.992,105.52,1.214e-05,4.308,21.6,556.4,3.023,7.899,4.153,18.6
2025-09-25,108994.49,3874.36,2.7435,192.74,0.3319,0.7637,0.22292,28.64,3.804,102.28,1.164e-05,4.086,20.14,536.5,2.728,7.455,4.012,17.89
2025-09-26,109643.46,4032.24,2.7835,205.17,0.3383,0.7919,0.23244,29.09,3.924,104.55,1.191e-05,4.212,21.07,548.1,2.778,7.619,4.114,18.4
2025-09-27,109635.85,4018.38,2.8047,203.46,0.3366,0.7809,0.23077,28.74,3.889,104.46,1.18e-05,4.2,20.91,543.7,2.728,7.617,4.111,18.25
2025-09-28,112163.95,4142.16,2.8674,210.83,0.3357,0.8086,0.23735,30.01,3.997,106.88,1.202e-05,4.292,21.68,556.4,2.8,7.751,4.183,18.54
2025-09-29,114311.96,4215.07,2.8801,212.75,0.3368,0.8061,0.23478,30.41,3.98,106.76,1.197e-05,4.246,21.74,561.0,2.775,7.744,4.113,18.63
2025-09-30,114048.93,4145.15,2.8468,208.68,0.3336,0.8072,0.23293,30.01,3.909,106.88,1.182e-05,4.226,21.3,560.6,2.629,7.641,4.1,18.44
2025-10-01,118594.99,4348.03,2.9485,222.04,0.3415,0.8508,0.24906,30.73,4.126,115.1,1.239e-05,4.492,22.58,592.8,2.833,8.072,4.136,19.57
2025-10-02,120529.35,4484.35,3.0389,234.74,0.3426,0.8706,0.262,30.98,4.306,119.54,1.263e-05,4.581,22.77,594.5,2.968,8.353,4.315,20.07
2025-10-03,122232.0,4512.87,3.0401,232.84,0.3419,0.8655,0.25819,31.31,4.32,120.56,1.266e-05,4.659,22.5,608.5,3.032,8.176,4.278,19.94
2025-10-04,122391.0,4487.15,2.9685,227.86,0.3404,0.8395,0.25084,30.12,4.187,120.51,1.237e-05,4.498,22.01,589.9,2.961,8.025,4.136,19.45
2025-10-05,123482.31,4514.32,2.9697,228.56,0.3413,0.8371,0.25284,30.07,4.134,118.85,1.245e-05,4.525,22.0,594.2,2.957,8.059,4.148,19.41
2025-10-06,124658.54,4684.01,2.9883,232.35,0.3461,0.8715,0.26603,30.61,4.398,118.32,1.285e-05,4.617,23.37,598.8,3.049,8.342,4.272,19.98
2025-10-07,121332.95,4447.7,2.852,219.97,0.3379,0.8198,0.24682,27.93,4.139,116.91,1.219e-05,4.423,21.79,576.2,2.949,7.765,4.056,19.03
2025-10-08,123306.0,4525.72,2.8797,229.02,0.342,0.8387,0.25564,28.82,4.194,118.6,1.233e-05,4.505,22.63,583.1,2.964,8.072,4.173,19.63
2025-10-09,121662.4,4368.09,2.8021,220.93,0.3369,0.8152,0.24849,28.38,4.075,125.9,1.201e-05,4.363,21.99,580.0,2.88,7.855,4.057,19.17
2025-10-10,112774.5,3829.72,2.3704,188.43,0.3205,0.6353,0.19349,20.68,2.946,96.88,9.74e-06,3.039,17.31,513.5,2.382,5.792,2.946,14.38
2025-10-11,110644.4,3746.79,2.3819,177.62,0.3144,0.6316,0.18527,21.46,2.997,93.34,9.95e-06,3.131,17.2,500.1,2.3,5.855,3.143,15.04
2025-10-12,114958.8,4152.29,2.5282,197.0,0.3227,0.7,0.20717,22.51,3.241,98.98,1.069e-05,3.5,19.0,540.7,2.456,6.619,3.483,16.7
2025-10-13,115166.0,4240.85,2.6052,208.69,0.3227,0.7284,0.2138,23.8,3.374,99.45,1.111e-05,3.718,19.84,546.5,2.619,7.051,3.645,17.47
2025-10-14,113028.14,4125.02,2.5033,202.44,0.3168,0.6989,0.20437,22.74,3.248,97.33,1.074e-05,3.536,19.1,538.0,2.46,6.822,3.471,16.88
2025-10-15,110763.28,3985.61,2.4109,193.84,0.3192,0.6684,0.19621,21.9,3.137,95.5,1.032e-05,3.351,18.06,522.2,2.325,6.569,3.334,16.29
2025-10-16,108194.28,3894.51,2.328,184.85,0.316,0.6453,0.1885,20.98,3.016,91.79,1.001e-05,3.141,17.43,504.8,2.198,6.279,3.256,15.82
2025-10-17,106431.68,3831.57,2.2936,181.96,0.3089,0.6245,0.1847,19.96,2.892,90.12,9.75e-06,3.009,16.61,469.8,2.149,6.132,3.152,15.36
2025-10-18,107185.01,3889.21,2.3596,187.56,0.313,0.6343,0.18962,20.21,2.932,91.69,9.91e-06,3.048,16.82,468.5,2.167,6.024,3.185,15.48
2025-10-19,108642.78,3982.58,2.3908,187.86,0.3205,0.6528,0.19535,20.59,3.009,93.33,1.007e-05,3.069,17.29,472.7,2.258,6.259,3.228,15.75
2025-10-20,110532.09,3979.22,2.4948,189.71,0.3224,0.6625,0.2,20.34,3.086,94.01,1.019e-05,3.189,18.66,478.7,2.26,6.336,3.273,16.0
2025-10-21,108297.67,3873.05,2.4222,185.63,0.3217,0.6428,0.19427,19.54,3.006,92.46,1.005e-05,3.045,17.61,480.8,2.217,6.253,3.188,15.69
2025-10-22,107567.44,3805.53,2.3647,180.12,0.3226,0.6238,0.18993,19.02,2.918,91.88,9.86e-06,2.977,17.2,473.2,2.164,6.037,3.114,15.43
2025-10-23,110078.18,3856.8,2.3947,191.35,0.3139,0.6428,0.19493,19.14,3.002,94.04,1.01e-05,3.04,17.44,480.3,2.202,6.313,3.182,15.67
2025-10-24,111004.89,3934.88,2.5103,193.59,0.3037,0.656,0.19775,19.49,3.078,96.45,1.024e-05,3.145,17.89,503.2,2.273,6.243,3.186,16.0
2025-10-25,111646.27,3953.82,2.5959,193.84,0.2971,0.6542,0.19652,19.71,3.09,96.97,1.02e-05,3.119,18.02,508.2,2.279,6.245,3.15,15.98
2025-10-26,114559.4,4158.46,2.6461,200.03,0.3003,0.6812,0.20577,20.82,3.195,100.02,1.056e-05,3.293,18.55,559.4,2.369,6.665,3.254,16.64
2025-10-27,114107.65,4120.15,2.634,198.7,0.2983,0.667,0.20038,20.33,3.139,99.39,1.039e-05,3.174,18.22,555.6,2.332,6.514,3.178,16.52
2025-10-28,112898.45,3979.2,2.6034,194.15,0.2954,0.6459,0.19362,19.47,3.051,96.65,1.012e-05,3.076,17.83,557.6,2.234,6.339,3.098,15.9
2025-10-29,110021.29,3902.99,2.5502,193.88,0.2961,0.6401,0.19237,19.66,3.079,98.53,1.016e-05,3.062,18.13,555.6,2.276,6.295,3.095,15.97
2025-10-30,108322.88,3805.09,2.4393,184.69,0.2925,0.6016,0.18268,18.11,2.871,93.39,9.73e-06,2.892,16.8,541.2,2.1,5.846,2.951,15.42
2025-10-31,109608.01,3847.99,2.5097,187.21,0.2962,0.6091,0.18644,18.19,2.882,95.38,1.003e-05,2.942,17.24,535.1,2.099,5.744,2.962,15.86
2025-11-01,110098.1,3873.77,2.5053,186.35,0.2975,0.6128,0.18736,18.73,2.971,101.38,1.02e-05,3.442,17.14,554.0,2.174,5.863,3.03,16.34
2025-11-02,110540.68,3906.58,2.5267,187.71,0.2981,0.6106,0.18638,18.8,2.985,99.42,1.017e-05,4.282,17.58,536.9,2.19,5.859,3.054,16.37
2025-11-03,106583.04,3603.83,2.3096,166.06,0.2813,0.5528,0.16741,16.65,2.585,87.43,9.19e-06,3.934,15.25,505.9,1.912,5.198,2.506,15.01
2025-11-04,101497.22,3287.05,2.2053,155.03,0.2855,0.5208,0.16223,15.98,2.508,85.21,8.85e-06,5.19,14.68,480.0,1.831,5.073,2.507,14.27
2025-11-05,103885.16,3424.29,2.3432,162.37,0.2889,0.5453,0.16719,16.61,2.672,89.39,9.16e-06,5.961,15.09,489.1,1.951,5.346,2.667,14.63
2025-11-06,101346.04,3315.14,2.213,155.28,0.2839,0.5318,0.16164,16.13,2.669,87.0,9.02e-06,6.714,14.74,472.9,2.097,5.255,2.648,14.56
2025-11-07,103339.08,3436.05,2.3154,161.79,0.2923,0.5763,0.17877,17.74,3.254,101.87,1.002e-05,8.225,15.79,512.3,2.768,5.875,3.051,17.91
2025-11-08,102312.94,3401.51,2.2863,158.02,0.2916,0.5688,0.17605,17.5,3.252,106.95,9.97e-06,8.96,15.51,495.8,2.937,6.011,2.953,16.38
2025-11-09,104722.96,3583.46,2.3662,164.53,0.2906,0.579,0.1793,17.77,3.232,110.31,9.99e-06,7.558,15.93,503.5,3.075,6.574,2.972,16.16
2025-11-10,106011.13,3567.85,2.526,167.31,0.2965,0.5928,0.18179,18.18,3.266,104.25,1.014e-05,6.819,16.36,517.6,2.787,9.347,3.108,16.49
2025-11-11,103058.99,3417.76,2.3915,154.63,0.2967,0.5564,0.17206,17.0,3.054,99.68,9.63e-06,5.969,15.28,505.7,2.548,8.249,2.942,15.62
2025-11-12,101654.37,3414.92,2.3879,153.42,0.2946,0.5458,0.17018,16.82,2.927,97.59,9.5e-06,6.396,15.15,507.4,2.535,7.568,2.891,15.29
2025-11-13,99692.02,3231.54,2.3225,144.73,0.2931,0.5298,0.16384,16.1,2.853,96.55,9.31e-06,5.861,14.54,509.3,2.448,7.753,2.867,15.07
2025-11-14,94594.0,3112.4,2.2443,138.92,0.2925,0.4984,0.15765,15.13,2.815,97.7,8.99e-06,5.393,13.81,479.6,2.355,6.992,2.8,14.73
2025-11-15,95596.24,3167.88,2.2372,139.61,0.2948,0.5036,0.16316,15.53,2.832,101.71,9.04e-06,5.276,14.14,502.5,2.407,7.357,2.854,15.3
2025-11-16,94261.44,3095.29,2.2149,137.17,0.2924,0.4845,0.15857,15.15,2.784,95.79,8.9e-06,4.788,13.73,483.4,2.29,7.178,2.766,14.79
2025-11-17,92215.14,3031.44,2.1637,130.99,0.2918,0.4663,0.15214,14.53,2.666,91.24,8.59e-06,5.51,13.33,490.8,2.27,7.421,2.708,14.28
2025-11-18,92960.83,3123.66,2.2172,140.69,0.2903,0.4752,0.16173,14.58,2.755,95.66,8.87e-06,5.096,13.79,523.2,2.276,7.5,2.76,14.65
2025-11-19,91554.96,3025.48,2.1098,137.06,0.2869,0.464,0.1546,14.28,2.692,92.9,8.56e-06,4.964,13.53,486.4,2.377,7.225,2.733,14.21
2025-11-20,86637.23,2834.22,1.9999,133.67,0.2805,0.4324,0.14892,13.81,2.543,87.24,8.26e-06,4.617,12.93,480.8,2.074,6.57,2.739,13.49
2025-11-21,85129.43,2765.85,1.9509,128.68,0.2766,0.4091,0.14029,13.28,2.348,82.64,7.85e-06,4.307,12.11,533.5,1.864,6.426,2.515,13.54
2025-11-22,84739.74,2770.12,1.9509,127.59,0.2743,0.4046,0.14027,13.23,2.311,82.12,7.8e-06,4.038,12.17,556.7,1.841,6.161,2.514,13.51
2025-11-23,86830.0,2802.16,2.0491,130.58,0.275,0.4085,0.145,13.27,2.258,83.09,7.85e-06,4.05,12.53,539.3,1.822,6.136,2.497,13.56
2025-11-24,88300.01,2953.38,2.2276,138.44,0.2748,0.4276,0.15181,13.89,2.34,85.46,8.34e-06,4.198,12.97,549.3,1.905,6.295,2.501,14.18
2025-11-25,87369.96,2959.36,2.2024,138.96,0.2745,0.4218,0.15301,14.18,2.296,85.3,8.79e-06,4.349,13.09,527.3,1.913,6.233,2.467,14.17
2025-11-26,90484.02,3026.56,2.2233,143.02,0.2765,0.4356,0.15474,14.95,2.344,86.87,8.6e-06,4.24,13.46,543.7,1.937,6.303,2.524,14.13
2025-11-27,91333.95,3015.23,2.1999,140.85,0.2803,0.4331,0.15264,15.02,2.337,86.59,8.76e-06,4.037,13.34,532.7,1.906,6.141,2.52,13.88
2025-11-28,90890.7,3031.15,2.1795,137.33,0.281,0.4199,0.15017,14.84,2.284,84.22,8.64e-06,4.033,13.13,548.6,1.879,6.129,2.439,13.81
2025-11-29,90802.44,2989.16,2.2009,135.91,0.2809,0.4147,0.14837,14.25,2.259,83.95,8.53e-06,4.001,12.99,521.5,1.851,6.057,2.427,13.72
2025-11-30,90360.0,2991.26,2.155,133.48,0.2815,0.4143,0.14599,13.71,2.21,82.38,8.37e-06,3.828,12.95,540.8,1.805,6.042,2.376,13.73
2025-12-01,86286.01,2799.07,2.0297,126.66,0.2769,0.3856,0.13547,12.76,2.042,77.55,7.97e-06,3.713,12.07,523.2,1.627,5.599,2.268,12.97
2025-12-02,91277.88,2996.07,2.1532,138.68,0.281,0.4335,0.14577,13.62,2.249,82.79,8.46e-06,3.763,13.47,545.3,1.804,5.92,2.365,13.59
2025-12-03,93429.95,3188.36,2.1976,144.67,0.2804,0.4499,0.15166,14.78,2.366,85.83,8.97e-06,3.74,14.64,590.6,1.845,6.107,2.393,14.19
2025-12-04,92078.06,3133.26,2.096,139.01,0.2862,0.4394,0.14739,14.41,2.272,83.54,8.7e-06,3.641,14.25,574.9,1.797,5.961,2.311,13.74
2025-12-05,89330.04,3021.78,2.0344,133.29,0.2856,0.4157,0.13956,13.21,2.125,80.38,8.3e-06,3.482,13.59,559.6,1.681,5.474,2.197,13.14
2025-12-06,89236.79,3038.06,2.0309,132.19,0.2871,0.4138,0.13975,13.4,2.128,81.68,8.43e-06,3.499,13.92,583.5,1.709,5.563,2.239,13.32
2025-12-07,90395.31,3059.85,2.0442,132.24,0.2868,0.4173,0.13867,13.49,2.094,81.43,8.34e-06,3.427,13.65,598.5,1.702,5.461,2.18,13.12
2025-12-08,90634.34,3124.16,2.0724,133.25,0.2814,0.4328,0.14259,13.64,2.129,83.87,8.58e-06,3.397,13.76,579.1,1.745,5.616,2.249,13.44
2025-12-09,92678.8,3318.04,2.1062,137.88,0.2822,0.4697,0.14797,14.6,2.293,85.82,8.73e-06,3.744,14.41,585.0,1.811,5.747,2.325,13.87
2025-12-10,92015.37,3324.14,2.0418,136.26,0.2801,0.4536,0.14332,14.11,2.19,84.3,8.54e-06,3.449,14.1,572.6,1.76,5.602,2.267,13.68
2025-12-11,92513.38,3237.39,2.034,136.41,0.2805,0.4255,0.14033,13.42,2.066,82.93,8.5e-06,3.413,14.07,574.3,1.673,5.548,2.185,13.25
2025-12-12,90268.42,3084.86,2.0074,132.27,0.2737,0.4091,0.13692,13.1,2.012,81.95,8.28e-06,3.234,13.63,581.9,1.637,5.422,2.14,12.93
2025-12-13,90240.01,3114.64,2.0227,133.14,0.271,0.4105,0.13905,13.37,2.038,81.47,8.35e-06,3.301,13.74,579.9,1.664,5.5,2.183,13.19
2025-12-14,88172.17,3063.5,1.9784,129.4,0.2773,0.3963,0.13408,12.88,1.952,78.96,8.07e-06,3.066,13.28,558.3,1.591,5.31,2.103,12.79
2025-12-15,86432.08,2964.85,1.8981,127.81,0.2783,0.3882,0.12975,12.34,1.902,77.51,7.9e-06,3.036,12.85,536.1,1.545,5.079,2.05,12.34
2025-12-16,87863.42,2962.3,1.9297,129.15,0.2802,0.3859,0.13179,12.35,1.898,79.08,7.86e-06,3.066,12.93,546.3,1.57,5.198,1.999,12.68
2025-12-17,86243.22,2833.49,1.8627,123.27,0.2796,0.3673,0.12633,11.87,1.816,76.01,7.53e-06,2.883,12.27,546.7,1.481,4.966,1.944,12.07
2025-12-18,85516.41,2828.57,1.8076,119.6,0.2793,0.3514,0.12207,11.44,1.759,74.29,7.03e-06,2.804,11.93,565.9,1.427,4.96,1.852,11.63
2025-12-19,88136.94,2979.5,1.9092,126.27,0.28,0.3767,0.13222,12.26,1.849,77.49,7.52e-06,2.951,12.54,624.9,1.539,5.319,1.965,12.35
2025-12-20,88360.9,2977.93,1.9335,125.81,0.2819,0.373,0.13194,12.21,1.832,77.84,7.43e-06,3.438,12.56,592.1,1.523,6.262,1.983,12.37
2025-12-21,88658.86,3002.02,1.9223,126.03,0.2883,0.3662,0.13112,12.14,1.802,76.79,7.28e-06,3.057,12.44,591.1,1.509,6.117,1.942,12.21
2025-12-22,88620.79,3009.49,1.9043,125.93,0.2844,0.3711,0.13258,12.42,1.784,77.05,7.2e-06,3.041,12.58,590.4,1.505,6.018,1.95,12.27
2025-12-23,87486.0,2965.02,1.8734,124.01,0.2836,0.3628,0.12928,12.18,1.765,77.01,7.12e-06,3.035,12.39,572.5,1.486,5.81,1.971,12.07
2025-12-24,87669.45,2947.47,1.8628,122.53,0.2803,0.3566,0.12856,12.1,1.738,75.79,7.21e-06,3.01,12.28,568.7,1.455,5.778,1.982,12.01
2025-12-25,87225.27,2903.95,1.8326,120.06,0.2787,0.3434,0.12365,12.09,1.685,75.71,7.06e-06,2.982,12.07,589.8,1.439,5.815,1.957,11.65
2025-12-26,87369.56,2927.99,1.8437,122.26,0.2795,0.3496,0.12211,12.34,1.723,76.87,7.12e-06,2.987,12.19,594.9,1.519,5.829,2.048,11.72
2025-12-27,87877.01,2949.05,1.8735,124.73,0.2849,0.37,0.12435,12.69,1.91,80.33,7.38e-06,3.075,12.52,623.4,1.595,5.967,2.08,12.23
2025-12-28,87952.71,2950.91,1.8654,125.27,0.285,0.3688,0.12393,12.64,1.851,78.73,7.4e-06,3.04,12.5,622.4,1.582,6.23,2.074,12.2
2025-12-29,87237.13,2937.9,1.8508,123.28,0.285,0.3532,0.12288,12.38,1.824,78.32,7.19e-06,2.889,12.3,599.2,1.524,5.995,1.965,11.93
2025-12-30,88485.49,2973.69,1.8776,125.01,0.2863,0.3514,0.12336,12.58,1.811,78.89,7.1e-06,2.837,12.42,595.8,1.516,5.926,1.967,11.88
2025-12-31,87648.22,2971.64,1.8423,124.65,0.2845,0.3335,0.11747,12.32,1.789,76.85,6.91e-06,2.841,12.21,599.5,1.514,5.64,1.93,11.48
2026-01-01,87989.24,2983.95,1.8535,124.86,0.2844,0.3439,0.12103,12.46,1.876,78.32,7.09e-06,2.966,12.31,589.0,1.558,5.703,1.998,11.78
