timestamp,BTCUSDT,ETHUSDT,DOGEUSDT,SOLUSDT,XRPUSDT,ADAUSDT
2021-03-03,0.04662087829082365,0.05260383660307691,0.08037842371405839,0.11585190100353683,0.07181623235948,0.0697779282124368
2021-03-04,0.04745346562253935,0.05193875496798054,0.0802799268180537,0.11779412349993408,0.06533354636976288,0.07322666314700625
2021-03-05,0.04746604511027562,0.05192704516685768,0.07986097820394049,0.11749004092276384,0.06492079800543282,0.07337329560087943
2021-03-06,0.04700666519370605,0.0553306152990628,0.07980796309719213,0.11747082714898,0.06422853228246546,0.07083820797045934
2021-03-07,0.047768226539214566,0.05637192770157146,0.07692880298126356,0.11776211359665488,0.06264351529252589,0.07088213006027826
2021-03-08,0.047818146592693116,0.05803804013726823,0.08741456080755787,0.1163734640172984,0.061873293745323965,0.07108650672928125
2021-03-09,0.047141543126796144,0.05760217043749039,0.0877816930750618,0.1169090014527756,0.06173468141515114,0.07212545502330237
2021-03-10,0.04714054910483007,0.05721500156972747,0.07923454634041874,0.11719703653850132,0.06253036793421642,0.07374952917226192
2021-03-11,0.0441654908692522,0.05734831797310379,0.07780586374378684,0.10751265980048132,0.06058016828446678,0.07385791859564439
2021-03-12,0.044233829538157354,0.05759897696255613,0.07776607085159173,0.10453868075121187,0.057185488566371644,0.06397095090444901
2021-03-13,0.04629905856854348,0.06088189949370959,0.08252709151995445,0.10292998435944839,0.05600085191023306,0.06565116235167041
2021-03-14,0.04494074381893456,0.05841378140702297,0.08378878597911667,0.08587745208453161,0.05528457135860724,0.0663946329562392
2021-03-15,0.040499381705940966,0.05170090312937249,0.0791393884082378,0.08502468947036464,0.04010654300360739,0.05927820625263033
2021-03-16,0.040617950016253325,0.051441073666632406,0.06906582110703621,0.08010224752927207,0.042110778002413786,0.07064724015892403
2021-03-17,0.03843242225612808,0.046143483496855896,0.06202356796710262,0.06481988938037456,0.038836489458881664,0.07331506034022692
2021-03-18,0.03862526418414363,0.04618458997064872,0.06212871574881099,0.0646614310992517,0.03850173124378131,0.07161486292178237
2021-03-19,0.038487767629822325,0.046218959794412526,0.06206437688798048,0.06423116688283508,0.03841411071411914,0.07146952597862646
2021-03-20,0.03780151030210508,0.04546650975734913,0.06108995500984379,0.0641766647414056,0.044540810744088555,0.07340580272933658
2021-03-21,0.032929858958506635,0.04062444549930146,0.06078061349867157,0.056323586701255736,0.042885789446984686,0.07340783494902633
2021-03-22,0.03550382510488903,0.040992832353216394,0.06187455257005321,0.05428930477166306,0.04340784621696269,0.0740725680982524
2021-03-23,0.03463717755061056,0.039563368418302484,0.06230381741951653,0.05527430207675524,0.04320620549419936,0.07418529032078623
2021-03-24,0.03451871553941714,0.041280559602039114,0.06284783682242455,0.05325450711992007,0.051790811813218436,0.07225644620270968
2021-03-25,0.03489439826493906,0.041232475632315864,0.06281473438814696,0.053543766254910544,0.051740520749243527,0.07183021726030199
2021-03-26,0.038036089420075615,0.04050518387902525,0.06350492074668247,0.06020160696977453,0.05573713677705649,0.07532351367845988
2021-03-27,0.03715433876516778,0.0392427279720623,0.0633981166930495,0.06347044864730733,0.056405638361233294,0.0757284664597876
2021-03-28,0.03678205694702368,0.036653796440052934,0.045095973533801015,0.06588163286975567,0.056411778153327444,0.07569316520849134
2021-03-29,0.036031733593475494,0.04033514695013368,0.0415107346704284,0.06416523022938855,0.056680851615564375,0.0741741073947158
2021-03-30,0.036069264484955565,0.03933581222629706,0.040798962386548614,0.06283330893678261,0.055191825896530496,0.07301487500129801
2021-03-31,0.03530956051322472,0.04024962384550548,0.04079739169423463,0.057668492018447697,0.05470790793921635,0.07311589916261964
2021-04-01,0.035226363004557226,0.039631386264307344,0.05224298960974125,0.05253433552495959,0.05396830002306446,0.0701590429819979
2021-04-02,0.03167601946343002,0.03922129501654782,0.046869340431767596,0.05212927222976799,0.054702290953373374,0.06887016283373278
2021-04-03,0.03144265005466626,0.040735730394762915,0.04450773791625383,0.05567615492941013,0.055068828095114535,0.06826057073636163
2021-04-04,0.028731465415665937,0.0403858741041274,0.0449496347034756,0.05516724601237255,0.05758793871433546,0.06803628738867401
2021-04-05,0.028501638153138612,0.04042304685303988,0.045589548967600806,0.05499480726810569,0.09666826302312931,0.052615829869042056
2021-04-06,0.0277833676602635,0.04043651310212674,0.048012207384335065,0.05658689657274558,0.1019102646090466,0.048000742512177355
2021-04-07,0.028509290108939288,0.04369697546532988,0.052619858942755705,0.05653477432473972,0.11320729951688906,0.043178164636415814
2021-04-08,0.029763905074463477,0.04519884364348629,0.05366177485806332,0.056088443384384096,0.11536765015454341,0.042372374743221586
2021-04-09,0.029763650786274368,0.045261328921880166,0.05365328910293546,0.05568451217757513,0.1150419473229514,0.03891972861350807
2021-04-10,0.030208559230993543,0.04534225659105282,0.053750453593448246,0.05726600993368644,0.1287483181085731,0.03890167724434489
2021-04-11,0.026613049840434114,0.04244366578233313,0.06174555432005627,0.05728826665128685,0.12955356322001407,0.0354015906779305
2021-04-12,0.026666949184536267,0.042411809248474056,0.06270776333078998,0.05448619212809232,0.12953932741058355,0.036123471564014145
2021-04-13,0.02737688656400874,0.04151522340765501,0.08656787308028586,0.05439868287447111,0.12614404346760674,0.0366717929340134
2021-04-14,0.02691066575978765,0.04215220882560582,0.09919369211376433,0.05380784581044351,0.1265392296581978,0.03671056390751221
2021-04-15,0.02292634677496883,0.040763497622530745,0.12828655479735843,0.04930489672198344,0.1284350991629,0.03026028706260442
2021-04-16,0.02422345259067563,0.04263858410275448,0.1903932078866967,0.05326330930368597,0.1336560653157336,0.03158849583642238
2021-04-17,0.02492593441372283,0.044280111854410435,0.20503567428926908,0.051153188154947606,0.13370582741686854,0.032771500007462984
2021-04-18,0.02844839611630555,0.04349932902629941,0.20454161256164222,0.07524304345815017,0.13735460680371625,0.0368753651750444
2021-04-19,0.02808226785814174,0.04460075939623529,0.20593289126421532,0.07608504258451418,0.13946386297175442,0.03999842140329303
2021-04-20,0.028331483372231868,0.046513366307368346,0.21973634866099007,0.0761669139159101,0.1393279945788228,0.04193191590521071
2021-04-21,0.03012081998357442,0.04637657279708352,0.22104884106391254,0.07551089700518301,0.14140686689131765,0.043625713345166274
2021-04-22,0.03105619520752704,0.04327117442951062,0.22490394304086592,0.08275951805833832,0.14530677871241193,0.04510056452212383
2021-04-23,0.03046753184847849,0.04066262456038427,0.22506060112359308,0.08104130353188652,0.1441531611277771,0.0449184793299139
2021-04-24,0.03004801708890511,0.04353169935465504,0.22484495554791664,0.0820144653228988,0.1470009010874211,0.04602585091654707
2021-04-25,0.029643041596244007,0.044575377136621686,0.22719274659131058,0.08498611516305331,0.12321140812796112,0.04555789728444966
2021-04-26,0.03768731835535771,0.04823976350067744,0.22719525325419304,0.08772445941174152,0.13180126379396953,0.05366463738224659
2021-04-27,0.037198080964965324,0.04500905303023226,0.22459371932120237,0.08798245399496461,0.12386594558784868,0.05276336022364587
2021-04-28,0.036100515713583387,0.04404878179375052,0.22546523843815305,0.08800704323589104,0.12097158867690802,0.052391278484329784
2021-04-29,0.03638546449726888,0.04386384233370928,0.22690506887711434,0.08977628879182428,0.12043891462950673,0.05261846412410491
2021-04-30,0.03987531566872711,0.043710036343367585,0.2266885865920907,0.08903711829759621,0.10454723659537946,0.05305101424832425
2021-05-01,0.03986258593845467,0.04493977746568833,0.22657695117414267,0.09336169892223066,0.1045304821818786,0.05252906406823734
2021-05-02,0.04010086675950704,0.04476827047978366,0.22641426620376842,0.09534332186864976,0.10404510032362693,0.052034244870855555
2021-05-03,0.03743845430700383,0.05272009785149474,0.22217705714507638,0.09479840781330591,0.09298134632395029,0.04967935076661726
2021-05-04,0.04030160958817334,0.054704144294213435,0.22029396730455492,0.09637529840955619,0.09565736931744781,0.05144315231055951
2021-05-05,0.04453687716398656,0.056796765757648825,0.20822918870342716,0.0964177082179707,0.10214676414183635,0.06251190663365012
2021-05-06,0.044284520969617075,0.0557547068743211,0.1496324121833147,0.09345006986488853,0.09799248584061453,0.06590037023838069
2021-05-07,0.04430270506235429,0.05405105332133577,0.1374481542914191,0.09320933818813629,0.09804897369401346,0.0653124944641985
2021-05-08,0.04204182459009796,0.056410725402635004,0.13848127625885878,0.07542257077678081,0.0958012738299268,0.0630885814885103
2021-05-09,0.04206271121451782,0.054850770345314465,0.1332897956060615,0.07546661509696811,0.09422485437715117,0.062292204069583024
2021-05-10,0.0431177791005495,0.05401991446666345,0.13144560258101412,0.07630562131668368,0.0963802661963431,0.0648256420637448
2021-05-11,0.04175897407840178,0.05429473660990007,0.13174530749497385,0.0764481379518839,0.09580548581450476,0.06421208412375948
2021-05-12,0.050883784045785085,0.06019195431357026,0.13777466130936078,0.06645322636920349,0.09889065018426647,0.0694385105646328
2021-05-13,0.05084266549716306,0.06076150757018275,0.14405095503532214,0.06748147690781078,0.10002631267104937,0.08147725082413083
2021-05-14,0.0506346625472229,0.05875511858070843,0.14550516241456937,0.06513939276253636,0.09612694330441614,0.07958005580525135
2021-05-15,0.052451223198408184,0.06653071081814774,0.14658783785690405,0.0554690019880414,0.09648033568908018,0.07973625033228975
2021-05-16,0.04708013189373652,0.06528310275823464,0.1463538073246622,0.055341711590204144,0.07553193870853202,0.07701841655539891
2021-05-17,0.048294708410042596,0.06875260614487619,0.14744389198942928,0.05516419564092316,0.07557752146339107,0.08422664332895496
2021-05-18,0.048258901899545396,0.06871638380719985,0.1439800998942333,0.06765621437946398,0.0761636520604639,0.08459661226908609
2021-05-19,0.057884417167999073,0.10172206706357088,0.16743677467683069,0.12680137630552393,0.11986632445248845,0.11247496644674915
2021-05-20,0.0602294609619721,0.1059784892933598,0.17115555808488012,0.1384552619717614,0.1183861590493219,0.12093611153960342
2021-05-21,0.061818141532706546,0.10878181639167704,0.16968713497218843,0.13697998728682334,0.12201705380959964,0.12641347454208496
2021-05-22,0.06211842218058019,0.10926597384414279,0.16969882829226918,0.14446424038648806,0.12318531120842492,0.12711955484535958
2021-05-23,0.06291419577656064,0.1034091856691065,0.16630847907655127,0.15265976090807537,0.1254050488657603,0.12942841184792298
2021-05-24,0.06894407418479312,0.1180112746385404,0.1649137219281838,0.16437736396455296,0.1368155961398694,0.1335221576675683
2021-05-25,0.06545082886188028,0.11618009730176743,0.15716780252027204,0.16369891731239422,0.1310302931283152,0.12920538951814506
2021-05-26,0.06618398062462467,0.11747152077443337,0.15619880528558067,0.16891846119671633,0.1322658684235876,0.13052951175549088
2021-05-27,0.06568982164548785,0.11781625632331227,0.1492564515915698,0.16913341138356255,0.13247731698458315,0.1316322840329976
2021-05-28,0.06592928889744322,0.11646821560119945,0.14913463138080857,0.1711235648988935,0.13304802998611867,0.13310681977353933
2021-05-29,0.06584863374847753,0.11649618936184962,0.14810801902783058,0.1712913985091792,0.13347517363262668,0.13230637736935819
2021-05-30,0.06686082974614256,0.11744077890586824,0.14015026753747736,0.17191912441777446,0.1348734117065156,0.1344122373841922
2021-05-31,0.06802716696238113,0.12096874161627752,0.13959383891792113,0.17502221042942395,0.1384530404528445,0.13531710534011512
2021-06-01,0.062746236803162,0.11998283700666204,0.13413514501327448,0.17526887532910126,0.13481052927767573,0.13255518998309415
2021-06-02,0.06325486862089963,0.12038336749953168,0.12759560911123197,0.17663346857914028,0.1335263292744435,0.12382147767106852
2021-06-03,0.06446695006156668,0.11890536065771042,0.12350630033296005,0.18006487174180885,0.13343962287551317,0.12407051898512907
2021-06-04,0.06445973655844202,0.11734454101234233,0.12261494959935684,0.18039408476427024,0.13282152982515036,0.12343539014372808
2021-06-05,0.06467624861279593,0.11735705722461996,0.12247402485912513,0.18006827238619766,0.13294740788248452,0.12243307416768587
2021-06-06,0.06369203360438201,0.11653406988892204,0.12222271454238187,0.18077271853239021,0.1328487796780827,0.11987692204262144
2021-06-07,0.06486338985652368,0.11644589261760674,0.12425860598801292,0.17638684517827063,0.1322218019119944,0.12060321476675859
2021-06-08,0.0554519425945987,0.09080095961913351,0.09323432574821956,0.14178350877074364,0.09812223541599566,0.09780211178248363
2021-06-09,0.05689657567726633,0.08646832615089478,0.08317142555726369,0.13109585393366247,0.09531007971313063,0.08588886092786874
2021-06-10,0.05384738373514878,0.08217547364075158,0.08064770147935241,0.12765081282489513,0.08968805253451903,0.08003022803460767
2021-06-11,0.05399291054082758,0.08186013733919655,0.08021127340100125,0.12063335356390074,0.08679526414599777,0.08031035527519045
2021-06-12,0.05218722134985127,0.0789616542336108,0.076357159318864,0.10556025385783034,0.08108324323297685,0.07648329621438402
2021-06-13,0.0501226943423184,0.059676003999900876,0.0648316885098063,0.09171624593650313,0.06300807958902144,0.0677284680733192
2021-06-14,0.05070336282503046,0.059840905937699446,0.06384764133544592,0.09075180453094898,0.06300814420522938,0.06778791520204881
2021-06-15,0.05052380431337486,0.05777636640604748,0.0637709349702235,0.08330836848884784,0.06149301682808681,0.05989848367377124
2021-06-16,0.05144367658053966,0.05879794815184005,0.06324232280002907,0.08233129661568804,0.06092766588396933,0.05867026338412901
2021-06-17,0.048196258572226966,0.05145347384321563,0.061276840843269925,0.0734701667785836,0.05852850086562841,0.05522118490896636
2021-06-18,0.04982628343827217,0.05166359684380258,0.061732087398292515,0.07387385755245726,0.05723180216649811,0.053463939559438046
2021-06-19,0.049442989684546065,0.050856252403874785,0.06197900468967027,0.07473508163485074,0.0542871291678522,0.04623042284567639
2021-06-20,0.0483398887108191,0.041851929456119034,0.0592074724502039,0.06864795170917604,0.04248541420548415,0.04026485552152448
2021-06-21,0.05491556045543556,0.05569783694563315,0.10956358530147192,0.0931949120857803,0.06655583260563624,0.057576867092899595
2021-06-22,0.05505887629766151,0.05485877054383387,0.10484656381936182,0.09026100330842501,0.06811003578119694,0.057177607416948904
2021-06-23,0.05468122643848189,0.054321914087976785,0.11839975008939407,0.08858854046722409,0.07920945576524915,0.05928431159079888
2021-06-24,0.053599864015323635,0.053766930594250896,0.12226774075133107,0.08802622106545106,0.0800507457150998,0.061873167931810226
2021-06-25,0.05685149542485424,0.056672806451578836,0.12380564511833135,0.08797135611738102,0.0817268498814711,0.06379744145451945
2021-06-26,0.05711485240533717,0.055908876636650784,0.12437372618712744,0.08690571336568319,0.08130045640400288,0.06356952799714638
2021-06-27,0.057801267192809466,0.05978649242171175,0.12402760991881037,0.08686858373838528,0.08094114575471462,0.06468960178364559
2021-06-28,0.05780650823314175,0.0612252278225982,0.12408201655073642,0.08520821246097537,0.0807143594444492,0.06455026074679553
2021-06-29,0.05243067317723075,0.06113545759026669,0.12349670396677939,0.08542384167789038,0.08281717422083154,0.06475317043917435
2021-06-30,0.05253324821555078,0.06151236575788455,0.12330829130311347,0.08624104711958329,0.08213836348390458,0.06368538761704073
2021-07-01,0.05314294803511533,0.06292506828915326,0.12345042893473097,0.08266245042405967,0.08314022236404003,0.06270435766396623
2021-07-02,0.05220539260446565,0.06317974931430682,0.1235045194988566,0.0828187859050156,0.08314743148853902,0.06331241244042003
2021-07-03,0.04767232895180777,0.062182779931519064,0.12304308049921295,0.08162655656127916,0.08199732351027601,0.062083315347328534
2021-07-04,0.04691596340102285,0.06266321143465398,0.12294832513457883,0.08130095547905086,0.0825367652514361,0.06278073192780137
2021-07-05,0.047737316693114734,0.06365779084598978,0.12344794362709688,0.08163821765332595,0.08330079556382733,0.06327748549403978
2021-07-06,0.04720401600235529,0.06326230033400171,0.12348493637010688,0.08230951023618867,0.08336598695626005,0.06258839439149538
2021-07-07,0.04721598728331225,0.06325849429145897,0.12366176163941733,0.08405241504704886,0.08320282646611048,0.06260192790938378
2021-07-08,0.045751718934903735,0.06506425339115351,0.12433438549242988,0.08584769236733947,0.08304715254988723,0.06303122405762111
2021-07-09,0.04629943631817767,0.06480233164182618,0.12549404339904416,0.085349888997223,0.08294026931662282,0.06301119867142854
2021-07-10,0.04630356666492647,0.06432526255425988,0.12552905026583316,0.08598565045007382,0.08267547310345402,0.0626026400841265
2021-07-11,0.037665445542844816,0.0502498731512188,0.07187307346228931,0.05613005292085222,0.06199937497417195,0.04347750076966273
2021-07-12,0.038173254767485704,0.0519061879381523,0.07140106933613649,0.05741454962155432,0.05689832495675715,0.04388027123858092
2021-07-13,0.03736875415557065,0.052047629800965466,0.05350071879161605,0.05039341961411312,0.04515343873023082,0.041405909750123
2021-07-14,0.03670657440475045,0.05237963080080377,0.04471034491587258,0.05318634909383373,0.04330123003857409,0.03649609344470711
2021-07-15,0.0307267395743888,0.04831801578983895,0.04112919570342509,0.0541057942798755,0.03831120177963994,0.03211296587282347
2021-07-16,0.03049545479132388,0.048607505603774435,0.04179896489826325,0.05640476947989719,0.03835586302898393,0.0336375306217552
2021-07-17,0.0251887554316093,0.04505208511984925,0.04325032485213928,0.053794747292877976,0.03629322651973893,0.029420484391491912
2021-07-18,0.025352337431527698,0.04333332223519481,0.04329300676006176,0.0528640415903229,0.0364099089895418,0.029588673507049502
2021-07-19,0.023695871736582688,0.042748698022538736,0.04252055556583422,0.054462473680588215,0.02998080827041018,0.029617411544062583
2021-07-20,0.02418084814257468,0.040501037200471816,0.042351398398235963,0.052822708322781624,0.03117518652589455,0.031501668734081924
2021-07-21,0.029116428796309445,0.046043148092257666,0.05110072280956885,0.0613448525837419,0.03490146868676693,0.04059339150467294
2021-07-22,0.029055409186124943,0.04584901779780932,0.051082616817518876,0.061857273829081606,0.03612497222658741,0.03893733979474275
2021-07-23,0.03000075313701899,0.04658058927887815,0.05142131252373102,0.062247772801676725,0.03621890781902088,0.03925341743287356
2021-07-24,0.030025837007874617,0.045979237039982475,0.051589756553677604,0.062313103328420376,0.03510438976124965,0.03825339793172945
2021-07-25,0.02897382916681497,0.04427252309966462,0.050152950655123124,0.061874079022957995,0.032374865323334334,0.03752630670078533
2021-07-26,0.03085204306440705,0.04251694799207165,0.05059818749647422,0.06090636978944513,0.03272518870650026,0.03791633000270065
2021-07-27,0.032860377140400236,0.04317540890558872,0.049926242371843586,0.058067975405023,0.03352390798233037,0.03833783354835912
2021-07-28,0.0316879017022659,0.03762614603904126,0.04673738777761672,0.05425443840036052,0.04223554505004556,0.03639124683428145
2021-07-29,0.03145537436205595,0.038199512550900865,0.044553396788669535,0.06075949061203679,0.042184464898594176,0.036116411619367995
2021-07-30,0.03268856605480401,0.03828867168339383,0.044431487288497946,0.060296125366900766,0.04169735209530349,0.036376856948576904
2021-07-31,0.03321932888440452,0.03853019672256386,0.044355151052447944,0.06655995056934047,0.04181010724193581,0.036335588929981406
2021-08-01,0.033583333309624985,0.03579680350565621,0.04365611844364717,0.06797375860597826,0.0424348849673032,0.03583297115935234
2021-08-02,0.033832236402295615,0.03315896361843054,0.04278358054464488,0.06704195051382682,0.042171729798325355,0.03478907653102279
2021-08-03,0.03462589056640336,0.03503431728556725,0.04345597286200231,0.06538553707884846,0.04320415658879786,0.03614459240908043
2021-08-04,0.034171292903634326,0.036382260544477685,0.04111894221539379,0.06173435152718054,0.042139297331848555,0.035230602232697056
2021-08-05,0.033776231885696666,0.03533324515662668,0.036787466975014595,0.05793146334035655,0.04179030512919099,0.033064134346566826
2021-08-06,0.03453513283976779,0.03528323904270413,0.03212527787591823,0.05858306994434308,0.041468778823574165,0.03302639064310632
2021-08-07,0.03490891657932112,0.037829176255236324,0.061871632952734824,0.058513766191848816,0.044743193898486924,0.034203800296065005
2021-08-08,0.034134676085138455,0.03866749182009451,0.0648274858576021,0.05552795189753778,0.04436339908232427,0.03265271748292927
2021-08-09,0.03276413542459458,0.03758160002772531,0.0651723727586107,0.053405504587470426,0.04169480718454385,0.027758096141500984
2021-08-10,0.03111903474045063,0.03289560626039961,0.06163735205593504,0.04798243064816981,0.039760314667895875,0.03195903322542513
2021-08-11,0.03128195474256186,0.03306153835337201,0.06163848363359293,0.047846461424693246,0.05227584921258024,0.03370304530504607
2021-08-12,0.03209537763598216,0.03497689002885372,0.06176244926320311,0.048350106779337564,0.054676282379431944,0.03369934471856381
2021-08-13,0.03478451975842661,0.03818759421449927,0.06353743489041007,0.050549242415765715,0.05851007311159465,0.04504327946961027
2021-08-14,0.03528926973464543,0.038969777004482856,0.06347165163633031,0.050647024429439164,0.0648098981710649,0.044470035905472535
2021-08-15,0.03435548968365572,0.03899380543596945,0.069368517008614,0.06296409240048877,0.06521003219122776,0.04528126161341417
2021-08-16,0.03337081070224752,0.041834424200969465,0.07201698212593792,0.06736237303589794,0.07017478443510336,0.04807546411876605
2021-08-17,0.03418234937854878,0.0438077617147207,0.07450237179560398,0.06644759569698407,0.07018761163286569,0.052745001510775484
2021-08-18,0.03417994263071368,0.04358710969948139,0.07433485600457604,0.0671326908233916,0.07033332089908194,0.05468353082336361
2021-08-19,0.03361363884139976,0.044417559205233284,0.07458440473548604,0.06774158198430327,0.07129344744158078,0.06125391861787052
2021-08-20,0.034803145076869726,0.04448390561962587,0.07434645849396837,0.065264435492506,0.07087634169344519,0.06126461194704533
2021-08-21,0.033229474072130574,0.04505153242954153,0.07490326096368845,0.06446758073509326,0.07124709032725471,0.06142337588810212
2021-08-22,0.032585244045945254,0.045034363392982,0.07493049589250692,0.06368719184004921,0.07134050257365646,0.06299845935395737
2021-08-23,0.03153196207535943,0.04360767307257305,0.07379677111754879,0.06363150556430586,0.07003201086268265,0.06356177782647612
2021-08-24,0.03281132046973906,0.04246749485007968,0.07854566490297646,0.06813098998782587,0.07505996452640336,0.06765936046862212
2021-08-25,0.03277012724703139,0.04198527207528529,0.0784022996052257,0.06815683186360051,0.07495043047767157,0.06764609409222049
2021-08-26,0.0335549717355679,0.04317651108772652,0.08183722801845729,0.067954771793252,0.07923102340965753,0.07221199582877162
2021-08-27,0.03395687884094137,0.04032489987752162,0.06421750722485525,0.0732255226556275,0.08020143904816644,0.0772643827951303
2021-08-28,0.03361225750391312,0.03869234351696235,0.06099533926314149,0.07099795362259867,0.07988931531488236,0.07733882292232676
2021-08-29,0.03158542851181989,0.0372917881454448,0.05977695205848001,0.07248551991229586,0.07976123061212041,0.0776946148908953
2021-08-30,0.032628744720759884,0.03725588011343984,0.0603409983128282,0.07673294417868554,0.08039174634599222,0.07593498363623245
2021-08-31,0.03262093274980526,0.039494346310768036,0.06024153911281512,0.07804566788871614,0.07288414327362921,0.07532006240942055
